SITE_AKG_ID;DATABASE_NAME;SITE_SOURCE_ID;SITE_NAME;MAIN_CITY_NAME;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;CARAC_EXP;BIBLIOGRAPHY;COMMENTS
1295372;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_98904203;"Mahlberg, Kindsloch""""";Mahlberg;;4326;7.819948;48.280987;;Non;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : 98904203;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : Gedenkstätten, Sepulkralbauten # TYP_FEIN : Grab # AUTRES :
1295373;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96996580;Mahlberg, Mahlberg;Mahlberg;;4326;7.80418;48.29344;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Formation superficielle;;;;Non;-- # AKTENZEICHEN : L7712/098-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Militär (modern) # TYP_FEIN : Bombentrichter # AUTRES :
1295374;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96996581;Mahlberg, Mahlberg;Mahlberg;;4326;7.804846;48.290913;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7712/098-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295375;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957006;Mahlberg, Mahlberg;Mahlberg;;4326;7.786883;48.29512;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7712/001-10;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295376;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018595;Mahlberg, Mahlberg;Mahlberg;;4326;7.8059206;48.281525;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/055-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295377;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984456;Mahlberg, Mahlberg;Mahlberg;;4326;7.7923636;48.300175;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/001-06;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295378;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984455;Mahlberg, Mahlberg;Mahlberg;;4326;7.7893543;48.30774;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/001-05;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295379;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100192560;Mahlberg, Mahlberg;Mahlberg;;4326;7.8053493;48.295223;;Non;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : ICE-Rheintal 7-3-110;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : unter 5m genau # DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : -1 # TYP_FEIN : Haus # AUTRES : Considéré comme Bronze final
1295380;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100192514;Mahlberg, Mahlberg;Mahlberg;;4326;7.8061056;48.2967;;Non;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Mobilier;Céramique;Autres;;;Non;-- # AKTENZEICHEN : ICE-Rheintal 7-3-109;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : unter 5m genau # DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : -1 # TYP_FEIN : Hüttenlehm # AUTRES :
1295383;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100190571;Mahlberg, Mahlberg;Mahlberg;;4326;7.8026843;48.292755;;Non;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Mobilier;Céramique;;;;Non;-- # AKTENZEICHEN : ICE-Rheintal 7-3-94;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : unter 5m genau # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Fund allg. # TYP_FEIN : Lesefund (Keramikscherben) # AUTRES :
1295384;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100192541;Mahlberg, Mahlberg;Mahlberg;;4326;7.8053317;48.29522;;Non;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Mobilier;Céramique;;;;Non;# AKTENZEICHEN : --;LISTENTEXT : -- # BEGRUENDUNG :  #GENAUIGK_T : unter 5m genau # DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : Fund allg. # TYP_FEIN : Lesefund (Keramikscherben) # AUTRES : Considéré comme Bronze final
1295385;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984527;Mahlberg, Mahlberg;Mahlberg;;4326;7.790474;48.290016;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Formation superficielle;;;;Non;-- # AKTENZEICHEN : L7712/061-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Grundriss (Luftbild) # TYP_FEIN : Markierung, geologisch # AUTRES :
1295386;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984556;Mahlberg, Mahlberg;Mahlberg;;4326;7.7842546;48.307335;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/093-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295387;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984459;Mahlberg, Mahlberg;Mahlberg;;4326;7.78507;48.299114;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/001-09;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295388;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984458;Mahlberg, Mahlberg;Mahlberg;;4326;7.7852798;48.30163;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/001-08;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295389;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984457;Mahlberg, Mahlberg;Mahlberg;;4326;7.7882633;48.300293;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/001-07;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295390;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018590;Mahlberg, Mahlberg;Mahlberg;;4326;7.7865653;48.307392;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/001-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295391;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984454;Mahlberg, Mahlberg;Mahlberg;;4326;7.7891045;48.303757;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/001-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295393;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97000218;Mahlberg, Mahlberg;Mahlberg;;4326;7.7925687;48.30492;;Oui;Non renseigné;Non renseigné;-150:-26;-150:-26;Immobilier;Rituel;;;;Non;Bittel/Schiek/Müller, Atlas (1990) 387 # AKTENZEICHEN : L7712/001-03;LISTENTEXT : -- # BEGRUENDUNG :  #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : Metallzeiten # DAT_FEIN : Späte LatÃ¨nezeit # TYP_GROB : Kultanlage allg. # TYP_FEIN : Viereckschanze # AUTRES :
1295408;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018596;Mahlberg, Orschweier;Mahlberg;;4326;7.7996016;48.28322;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fossé;;;Non;-- # AKTENZEICHEN : L7712/061-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
1295409;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018597;Mahlberg, Orschweier;Mahlberg;;4326;7.794154;48.286247;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/061-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295410;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100190250;Mahlberg, Orschweier;Mahlberg;;4326;7.7905345;48.27119;;Non;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Mobilier;Céramique;;;;Non;-- # AKTENZEICHEN : ICE-Rheintal 7-3-90;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : unter 5m genau # DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : Fund allg. # TYP_FEIN : Keramik # AUTRES :
1295411;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984528;Mahlberg, Orschweier;Mahlberg;;4326;7.7914486;48.28499;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/061-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295416;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984540;Meißenheim, Kürzell;Meißenheim;;4326;7.806253;48.388885;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7712/079-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Agrar allg. # AUTRES :
1295417;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984539;Meißenheim, Kürzell;Meißenheim;;4326;7.801016;48.391388;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/079-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295418;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984534;Meißenheim, Kürzell;Meißenheim;;4326;7.8049383;48.39802;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/071-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295419;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96961215;Meißenheim, Kürzell;Meißenheim;;4326;7.807005;48.386456;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/070-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295420;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984077;Meißenheim, Meißenheim;Meißenheim;;4326;7.791269;48.404682;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7512/106-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Agrar allg. # AUTRES :
1295421;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984076;Meißenheim, Meißenheim;Meißenheim;;4326;7.78564;48.406536;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7512/106-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Agrar allg. # AUTRES :
1295422;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984074;Meißenheim, Meißenheim;Meißenheim;;4326;7.781802;48.418755;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7512/105-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
1295423;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96949987;Meißenheim, Meißenheim;Meißenheim;;4326;7.776608;48.422394;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/058-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295424;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984075;Meißenheim, Meißenheim;Meißenheim;;4326;7.7873507;48.41667;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Formation superficielle;;;;Non;-- # AKTENZEICHEN : L7512/105-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Grundriss (Luftbild) # TYP_FEIN : Markierung, geologisch # AUTRES :
1295425;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96949986;Meißenheim, Meißenheim;Meißenheim;;4326;7.776878;48.41706;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/058-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
