site_id,nom_site,commune,pays,type_site,x_l93,y_l93,longitude,latitude,phase_id,periode,sous_periode,datation_debut,datation_fin,sources_count,source_references,occupation_necropole_raw,chronologie_comment,source_file,armement_summary,or_summary,remarques
SITE-1ada108fdd07a52a,Le Prieur,Auzainvillers,FR,tumulus,911744.0,6796719.0,5.852510663441461,48.236390741946,SITE-cfc48a98023c712b-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha D2,nécropole tumulaire,,,,
SITE-1ada108fdd07a52a,Le Prieur,Auzainvillers,FR,tumulus,911744.0,6796719.0,5.852510663441461,48.236390741946,SITE-0a12cdd0c6ffd314-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha D2,nécropole tumulaire,,,,
SITE-1ada108fdd07a52a,Le Prieur,Auzainvillers,FR,tumulus,911744.0,6796719.0,5.852510663441461,48.236390741946,SITE-396183611f81e317-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - ha D2,nécropole tumulaire,,,,
SITE-8c02980f1338f931,Naburnessart,Beaufremont,FR,tumulus,903751.0,6798397.0,5.745707080063558,48.25402814519243,SITE-e37bc04c935a6fa6-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,nécropole tumulaire,,,,
SITE-4ea10fbb2cdb5d7b,Bois du Mont - étape 3,Bouxurulles,FR,nécropole,939457.0,6808363.0,6.231871249215264,48.33147464448239,SITE-8c0b601fc4d2f92d-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-Ha D3,De Beaupré : un anneau creux et un vase HaD1 ou D2-D3 (voir photo),,,,
SITE-4ea10fbb2cdb5d7b,Bois du Mont - étape 3,Bouxurulles,FR,nécropole,939457.0,6808363.0,6.231871249215264,48.33147464448239,SITE-651df264877e6fca-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-Ha D3,De Beaupré : un anneau creux et un vase HaD1 ou D2-D3 (voir photo),,,,
SITE-7d31ee116c4fbf2c,Bois du Mont - étapes 1-2,Bouxurulles,FR,nécropole,939457.0,6808363.0,6.231871249215264,48.33147464448239,SITE-1fb93910226ae0c1-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-Ha D3,1 sépulture,,,,
SITE-7d31ee116c4fbf2c,Bois du Mont - étapes 1-2,Bouxurulles,FR,nécropole,939457.0,6808363.0,6.231871249215264,48.33147464448239,SITE-674272fe4c54bc34-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-Ha D3,1 sépulture,,,,
SITE-7d31ee116c4fbf2c,Bois du Mont - étapes 1-2,Bouxurulles,FR,nécropole,939457.0,6808363.0,6.231871249215264,48.33147464448239,SITE-9c5d11c11a146b95-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3-Ha D3,1 sépulture,,,,
SITE-dbbde0baf5c99e03,Haut des Faux,Bouzemont,FR,tumulus,940441.0,6799416.0,6.240184751466233,48.25068035563412,SITE-3ed0fd525833e767-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,,nécropole tumulaire,,,,
SITE-220740283330a383,Bois de Trusey - étape 1,Chaumousey,FR,tumulus,947627.0,6791113.0,6.332190949182694,48.1733458483336,SITE-e778837d44b6e615-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 et Ha D1-LT A2,,,,,
SITE-c13b8586fc2a9dfe,Bois de Trusey - étapes 2-3,Chaumousey,FR,tumulus,947627.0,6791113.0,6.332190949182694,48.1733458483336,SITE-fcb17085611fea18-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 et Ha D1-LT A2,,,,,
SITE-c13b8586fc2a9dfe,Bois de Trusey - étapes 2-3,Chaumousey,FR,tumulus,947627.0,6791113.0,6.332190949182694,48.1733458483336,SITE-e5d0190205e7b572-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 et Ha D1-LT A2,,,,,
SITE-c13b8586fc2a9dfe,Bois de Trusey - étapes 2-3,Chaumousey,FR,tumulus,947627.0,6791113.0,6.332190949182694,48.1733458483336,SITE-29b14c25a6828544-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 et Ha D1-LT A2,,,,,
SITE-01caf62123dec145,Bois d'Hazeau - étape 1,Contrexeville,FR,tumulus,914947.0,6791129.0,5.892863889685012,48.18507779601817,SITE-c08ae9f45d874586-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C - LT A1,"nécropole tumulaire : deux groupes de tumulus (pas trouvé d'info sur datation!) 1er groupe composé de 2 tertres. Tum 1 : noyau centrale de pierres calcaires. fragments de poterie, cendres, charbons et os calcinés (incinérations?) + une autre vase (urne ?) noyau central composé de 4 à 6 inhumations. mobilier : bracelets et anneaux en bronze, demi bracelet en fer, morceau de verre bleu + faune Tum 2 : présence de ""nids"" de charbons et d'os calcinés (incinérations?) mobilier : collier de grains de jais, bracelets en bronze, tôle (coffret ?), manchons en lignite gris, poterie 2 groupe tumulaire composé de 4 tertres. données des fouilles anciennes non connues",,,,
SITE-2819d23bb23e6eac,Bois d'Hazeau - étapes 2-3,Contrexeville,FR,nécropole,914947.0,6791129.0,5.892863889685012,48.18507779601817,SITE-e02eb46d44190ba0-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C - LT A1,"petite parure céram Ha D1 (brac lignite) Ha D2-D3 LTA (parure, ceinture, fib anneaux)",,,,
SITE-2819d23bb23e6eac,Bois d'Hazeau - étapes 2-3,Contrexeville,FR,nécropole,914947.0,6791129.0,5.892863889685012,48.18507779601817,SITE-392d963db91e4d73-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C - LT A1,"petite parure céram Ha D1 (brac lignite) Ha D2-D3 LTA (parure, ceinture, fib anneaux)",,,,
SITE-2819d23bb23e6eac,Bois d'Hazeau - étapes 2-3,Contrexeville,FR,nécropole,914947.0,6791129.0,5.892863889685012,48.18507779601817,SITE-e243995ca4e42533-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C - LT A1,"petite parure céram Ha D1 (brac lignite) Ha D2-D3 LTA (parure, ceinture, fib anneaux)",,,,
SITE-4635d38b008c0a83,Bois de Voivre,Damas-Aux-Bois,FR,tumulus,952759.0,6814831.0,6.414959279931222,48.3845795245503,SITE-8e7da185034cc384-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C,nécropole tumulaire,,,,
SITE-7d05a919c49a1517,"Les Moncel, Bois David",Dombrot-Le-Sec,FR,tumulus,915572.0,6786476.0,5.898969860999621,48.14303140953038,SITE-24f8cfe8002a9edc-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - D1,nécropole tumulaire,,,,
SITE-7d05a919c49a1517,"Les Moncel, Bois David",Dombrot-Le-Sec,FR,tumulus,915572.0,6786476.0,5.898969860999621,48.14303140953038,SITE-a59bb830eafebba3-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - D1,nécropole tumulaire,,,,
SITE-7d05a919c49a1517,"Les Moncel, Bois David",Dombrot-Le-Sec,FR,tumulus,915572.0,6786476.0,5.898969860999621,48.14303140953038,SITE-20e9346a0ca0df63-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha B2-B3 - D1,nécropole tumulaire,,,,
SITE-89c6cf7bc6e4187a,Girmont (nécropole),Girmont,FR,nécropole,956205.0,6800556.0,6.453029554612155,48.254918782718256,SITE-39d60422cec9be72-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D1 et LT B,"Découverte fortuite, bracelet à engrenage du Ha D1",,,,
SITE-ca8a48564ac2d3cb,La Goulotte,Liffol Le Grand,FR,tumulus,890812.0,6805216.0,5.57446625765153,48.31926750417967,SITE-b6066981bf54e234-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Proto,?,,,,
SITE-32e940b01f59fcf0,Sous le chemin de Naviot,Marainville-sur-Madon,FR,tumulus,934025.0,6815402.0,6.16243937268278,48.396729815531536,SITE-4fb546e69bbf8c40-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C2-LT B1b,"Fondation Ha C. épée (ivoire) Ha C2 et tombe à char 4 roues chaudron Ha D1, épée. Tombes LTA B. également tombes Ha D2-D3? À vérifier",,,,
SITE-32e940b01f59fcf0,Sous le chemin de Naviot,Marainville-sur-Madon,FR,tumulus,934025.0,6815402.0,6.16243937268278,48.396729815531536,SITE-39f3726934a4dd15-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C2-LT B1b,"Fondation Ha C. épée (ivoire) Ha C2 et tombe à char 4 roues chaudron Ha D1, épée. Tombes LTA B. également tombes Ha D2-D3? À vérifier",,,,
SITE-b87bdf872e79573a,Bois de Courchepied,Martigny-Les-Bains,FR,tumulus,909658.0,6782650.0,5.817672849206004,48.11055214534334,SITE-73208c557acef6b8-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,?,"Fouilles anciennes, ensembles du BfIIIb",,,,
SITE-02909993df8eef29,Château Gaillard,Martigny-Les-Gerbonvaux,FR,tumulus,906572.0,6819899.0,5.7939391457997695,48.44647128628361,SITE-a6359aee2c52e0c9-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,?,"Fouilles anciennes, ensembles du BfIIIb",,,,
SITE-ec65ef33a5b20f48,Au Grand Bois,Médonville,FR,tumulus,903106.0,6794028.0,5.734983723012167,48.21494223874119,SITE-92e51f977d6c955b-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-D1,nécropole tumulaire,,,,
SITE-ec65ef33a5b20f48,Au Grand Bois,Médonville,FR,tumulus,903106.0,6794028.0,5.734983723012167,48.21494223874119,SITE-316ad4e86ea4c733-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-D1,nécropole tumulaire,,,,
SITE-2a19dc6c9e187209,Bois du Rond Buisson,Norroy,FR,tumulus,916717.0,6794394.0,5.918287111993404,48.21385020664386,SITE-256b45f3d6743141-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-D1,nécropole tumulaire,,,,
SITE-2a19dc6c9e187209,Bois du Rond Buisson,Norroy,FR,tumulus,916717.0,6794394.0,5.918287111993404,48.21385020664386,SITE-00cbc93b0ebd8cd7-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-D1,nécropole tumulaire,,,,
SITE-f9d4a1e539ed808e,La Croix Ballot B,Pierrefite,FR,tumulus,935981.0,6789551.0,6.174805029328405,48.163619256476345,SITE-30f176f449a8a90a-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C1-D1,nécropole tumulaire,,,,
SITE-f9d4a1e539ed808e,La Croix Ballot B,Pierrefite,FR,tumulus,935981.0,6789551.0,6.174805029328405,48.163619256476345,SITE-5bae4aa14d879151-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C1-D1,nécropole tumulaire,,,,
SITE-44f6e54c9b077589,Bois Saint Michel,Pont-les-Bonfays,FR,tumulus,933622.0,6789821.0,6.14324608140794,48.16689578650075,SITE-bff36bc37e6ec3e4-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C1-D1,nécropole tumulaire,,,,
SITE-44f6e54c9b077589,Bois Saint Michel,Pont-les-Bonfays,FR,tumulus,933622.0,6789821.0,6.14324608140794,48.16689578650075,SITE-be2df1b3a3b42908-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C1-D1,nécropole tumulaire,,,,
SITE-39278fec0a42704b,Bois Communal,Saint-Ouen -Les Parey,FR,tumulus,906531.0,6789521.0,5.7789312876773336,48.17333739995828,SITE-dcc7a52b87cf5543-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C1-D1,nécropole tumulaire,,,,
SITE-39278fec0a42704b,Bois Communal,Saint-Ouen -Les Parey,FR,tumulus,906531.0,6789521.0,5.7789312876773336,48.17333739995828,SITE-a64b5c7265a4799d-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C1-D1,nécropole tumulaire,,,,
SITE-8bd6cd16487ba034,Bois ce Chesnois -Forêt de Lochets,Sauville,FR,tumulus,903873.0,6786743.0,5.741898689923346,48.14919173488957,SITE-77043abac1ccde4f-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D1-LT B2,,,,,
SITE-8bd6cd16487ba034,Bois ce Chesnois -Forêt de Lochets,Sauville,FR,tumulus,903873.0,6786743.0,5.741898689923346,48.14919173488957,SITE-6e070350058f8fb8-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D1-LT B2,,,,,
SITE-8bd6cd16487ba034,Bois ce Chesnois -Forêt de Lochets,Sauville,FR,tumulus,903873.0,6786743.0,5.741898689923346,48.14919173488957,SITE-ce5a652c881a86fe-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha D1-LT B2,,,,,
SITE-aaf027fcfde18a94,Bois de la Voivre,Vittel,FR,tumulus,919447.0,6793052.0,5.954339087349414,48.20087017566299,SITE-af86efb8f0eafcb2-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-D1 et LT A-B,"Fouilles anciennes, à revoir",,,,
SITE-aaf027fcfde18a94,Bois de la Voivre,Vittel,FR,tumulus,919447.0,6793052.0,5.954339087349414,48.20087017566299,SITE-a610bd9a4e321469-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;tableau Michaël L.,Ha C-D1 et LT A-B,"Fouilles anciennes, à revoir",,,,
SITE-5cfa1b3c8c2d7eff,???,Moncel-sur Seille,FR,tumulus,951844.0,6858031.0,6.42793472853385,48.7731696041172,SITE-bc5b5de57987ff7f-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;info S. Marion,,2 tombe à épée : Ha C2-D1 et 1 Ha C2 oou Ha C2-D1 (info S. Marion),,,,
SITE-5cfa1b3c8c2d7eff,???,Moncel-sur Seille,FR,tumulus,951844.0,6858031.0,6.42793472853385,48.7731696041172,SITE-4cf30314a99d1796-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;info S. Marion,,2 tombe à épée : Ha C2-D1 et 1 Ha C2 oou Ha C2-D1 (info S. Marion),,,,
SITE-0400248a3c367136,Gündlingen,Breisach am Rhein,DE,nécropole,,,,,SITE-0400248a3c367136-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,"tombe à char, tombe à épée (Bz)",,
SITE-362f15b618c14209,"Gündlingen, Zwölferbuck",Breisach am Rhein,DE,nécropole,,,,,SITE-362f15b618c14209-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,"tombe à char (Pare type 3), tombe à épée (Fer) ; Mors, harnachement",,
SITE-bfd513551d77b541,Münsterberg,Breisach am Rhein,DE,oppidum,,,,,SITE-bfd513551d77b541-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-69ee9b73882adcf6,Heiligenbruck,Hügelsheim,DE,nécropole,,,,,SITE-69ee9b73882adcf6-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,"tombe à char, tombe à poignard (à antennes?) ; harnachement",,
SITE-b952950261c4d7fd,"Nachtwaid, tum 1",Ihringen,DE,nécropole,,,,,SITE-b952950261c4d7fd-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,lance,"torque, bracelet",daté par fibule
SITE-fd07c2fa69bad8ef,Ihringen,Ihringen,DE,nécropole,,,,,SITE-fd07c2fa69bad8ef-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée (Fer),,
SITE-b35ec5dabd777535,Nachtwaid,Ihringen-Gündlingen,DE,nécropole,,,,,SITE-b35ec5dabd777535-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,1 bracelet,
SITE-8f699009da96d1b3,"Nachtwaid-Ried, tum 3",Ihringen-Gündlingen,DE,nécropole,,,,,SITE-8f699009da96d1b3-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-fccb1e5000f8cc38,tum 1,Kappel am Rhein,DE,nécropole,,,,,SITE-fccb1e5000f8cc38-PH1,Hallstatt,Ha D2,-540.0,-500.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-2659f70b6f207201,tum 3,Kappel am Rhein,DE,nécropole,,,,,SITE-2659f70b6f207201-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,Tombe à poignard ; 2 pointes de lance,,
SITE-3956f2e22202f8eb,Bürgle,March-Buchheim,DE,nécropole,,,,,SITE-3956f2e22202f8eb-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,Tombe à char,,
SITE-ef084c58cdaa5087,Kleiner Hügel,March-Buchheim,DE,nécropole,,,,,SITE-ef084c58cdaa5087-PH1,Hallstatt,Ha D1,-620.0,-540.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,"Tombe à char (Pare type 5) ; mors?,",,
SITE-3bf1c3b203d93813,Bad-Dürkheim,Bad-Dürkheim,DE,oppidum,,,,,SITE-3bf1c3b203d93813-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,
SITE-fbd81bcfb8fa3df4,Le Tremble site 7,Bouxières-Sous-Froidemont,FR,nécropole,,,,,SITE-fbd81bcfb8fa3df4-PH1,Hallstatt,Ha D3,-500.0,-450.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,2 boucles d'oreilles en or à barquette,tableau M. Landolt ; Dubreucq et al. 2018 (datation proposée Ha D)
SITE-c5b9299faa729ec8,"La Naguée, Le Petit Fays",Clayeures,FR,nécropole,,,,,SITE-c5b9299faa729ec8-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée,,"info S. Marion : 1 épée C2, 3 épée C2-D1 et 4 épées C2 ou C2-D1 (datation Dhennequin)"
SITE-af8fea4beace0488,"La Naguée, Le Petit Fays",Clayeures,FR,nécropole,,,,,SITE-af8fea4beace0488-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée,,"info S. Marion : 1 épée C2, 3 épée C2-D1 et 4 épées C2 ou C2-D1 (datation Dhennequin)"
SITE-861632513af4f323,"La Naguée, Le Petit Fays",Clayeures,FR,nécropole,,,,,SITE-861632513af4f323-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée,,"info S. Marion : 1 épée C2, 3 épée C2-D1 et 4 épées C2 ou C2-D1 (datation Dhennequin)"
SITE-f81065391005a3d0,"La Naguée, Le Petit Fays",Clayeures,FR,nécropole,,,,,SITE-f81065391005a3d0-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée,,"info S. Marion : 1 épée C2, 3 épée C2-D1 et 4 épées C2 ou C2-D1 (datation Dhennequin)"
SITE-f9657256ad3519ff,"La Naguée, Le Petit Fays",Clayeures,FR,nécropole,,,,,SITE-f9657256ad3519ff-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée,,"info S. Marion : 1 épée C2, 3 épée C2-D1 et 4 épées C2 ou C2-D1 (datation Dhennequin)"
SITE-f9ffe1ca478e4273,"La Naguée, Le Petit Fays - Tum 38, tombe centrale",Clayeures,FR,nécropole,,,,,SITE-f9ffe1ca478e4273-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,"1 tombe à épée ; épée en fer et poignée en os à incrustation d'ambre, variante de type Mindelheim",,"CAG 54 ; info S. Marion : 1 épée C2, 3 épée C2-D1 et 4 épées C2 ou C2-D1 (datation Dhennequin)"
SITE-76f99e5516bca859,"La Naguée, Le Petit Fays, Tum 13",Clayeures,FR,nécropole,,,,,SITE-76f99e5516bca859-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,1 tombe à épée,,"info S. Marion : 1 épée C2, 3 épée C2-D1 et 4 épées C2 ou C2-D1 (datation Dhennequin)"
SITE-e74438b3c37a61e5,"Devant Giblot, Pâquis devant Giblot",Diarville,FR,nécropole,,,,,SITE-e74438b3c37a61e5-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-909a072a86022872,"Devant Giblot, Pâquis devant Giblot",Diarville,FR,nécropole,,,,,SITE-909a072a86022872-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-e155185df4907002,"Devant Giblot, Pâquis devant Giblot",Diarville,FR,nécropole,,,,,SITE-e155185df4907002-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
SITE-c66bb61ad58b9b80,"Devant Giblot, Pâquis devant Giblot",Diarville,FR,nécropole,,,,,SITE-c66bb61ad58b9b80-PH1,Hallstatt,Ha C,-800.0,-620.0,1,20240425_habitats-tombes riches_Als-Lor (1).xlsx,,,20240425_habitats-tombes riches_Als-Lor (1).xlsx,tombe à épée,,info S. Marion
